"","replicate","year","alpha","evenness","dispersion","site","web","plot","quad","transect","plot.1","subplot","SPEI.comp","log_alpha"
"2393","core_PJ.NA.2.10.N.NA","2006",7.79245854153995,0.420565910313013,2.21046174277487,"core_PJ",NA,"2",10,"N","2",NA,1.44556886137018,2.05315641234234
"2394","core_PJ.NA.2.10.N.NA","2007",1.55315393387993,0.504330196491329,1.32735348007164,"core_PJ",NA,"2",10,"N","2",NA,2.17371899385084,0.440287659589244
"2395","core_PJ.NA.2.10.N.NA","2008",14.0228597935948,0.381369019599358,2.40986163460413,"core_PJ",NA,"2",10,"N","2",NA,0.133410374516302,2.64068884037711
"2396","core_PJ.NA.2.10.N.NA","2009",2.38388188201845,0.503324591521922,1.41214310070167,"core_PJ",NA,"2",10,"N","2",NA,1.70604520561769,0.868730201842453
"2397","core_PJ.NA.2.10.N.NA","2010",12.6009837002611,0.464209312715237,3.08242070703488,"core_PJ",NA,"2",10,"N","2",NA,1.2197044039314,2.53377488235931
"2398","core_PJ.NA.2.10.N.NA","2011",10.3937735460476,0.356870760044932,2.19116879073372,"core_PJ",NA,"2",10,"N","2",NA,0.161275982457997,2.34120692936099
"2399","core_PJ.NA.2.10.N.NA","2012",0.537459758434087,0.420459216847017,0.943835255834726,"core_PJ",NA,"2",10,"N","2",NA,0.0860593909859617,-0.620901389812675
"2400","core_PJ.NA.2.10.N.NA","2013",9.40683292332747,0.422479147275306,2.4258293025542,"core_PJ",NA,"2",10,"N","2",NA,-0.0210066389008606,2.24143633194418
"2401","core_PJ.NA.2.10.N.NA","2014",10.2630028646829,0.426159569146352,2.57133032410492,"core_PJ",NA,"2",10,"N","2",NA,1.59182442767511,2.32854547379078
"2402","core_PJ.NA.2.10.N.NA","2017",14.9521329413806,0.424164936548361,2.83112762872278,"core_PJ",NA,"2",10,"N","2",NA,0.0287132027996376,2.70485396132431
"2403","core_PJ.NA.2.10.N.NA","2018",17.7226138679998,0.395070386025966,3.474379090079,"core_PJ",NA,"2",10,"N","2",NA,-0.0664828884922427,2.87484144377928
"2404","core_PJ.NA.2.10.R.NA","2003",3.28191615707536,0.458699504684843,2.37619184718833,"core_PJ",NA,"2",10,"R","2",NA,1.74454486228483,1.18842744605132
"2405","core_PJ.NA.2.10.R.NA","2004",0.139358695356666,0.541776623413447,0.63499510430419,"core_PJ",NA,"2",10,"R","2",NA,1.06834612651606,-1.97070412759896
"2406","core_PJ.NA.2.10.R.NA","2005",1.66004600460627,0.338107445641209,0.860401335715209,"core_PJ",NA,"2",10,"R","2",NA,1.23416987776434,0.506845315602674
"2407","core_PJ.NA.2.10.R.NA","2006",0.978329291051105,0.523601137141741,1.13479035506733,"core_PJ",NA,"2",10,"R","2",NA,1.44556886137018,-0.0219089672012489
"2408","core_PJ.NA.2.10.R.NA","2008",9.60131352733094,0.467658964832834,3.19885388436127,"core_PJ",NA,"2",10,"R","2",NA,0.133410374516302,2.26189991487764
"2409","core_PJ.NA.2.10.R.NA","2011",15.9297738263706,0.531720377943685,1.79876190365737,"core_PJ",NA,"2",10,"R","2",NA,0.161275982457997,2.76818992585322
"2410","core_PJ.NA.2.10.R.NA","2012",16.3479670833628,0.514004521046016,1.80845490400475,"core_PJ",NA,"2",10,"R","2",NA,0.0860593909859617,2.79410355220372
"2411","core_PJ.NA.2.10.R.NA","2013",26.0288423361299,0.323765749669258,2.53909752715827,"core_PJ",NA,"2",10,"R","2",NA,-0.0210066389008606,3.2592052438004
"2412","core_PJ.NA.2.10.R.NA","2014",18.0282405278552,0.572682753773511,3.68300521995546,"core_PJ",NA,"2",10,"R","2",NA,1.59182442767511,2.89193944664395
"2413","core_PJ.NA.2.10.S.NA","2003",2.43590315055042,0.485161793082547,1.33413228324744,"core_PJ",NA,"2",10,"S","2",NA,1.74454486228483,0.890317591483578
